"","Time","Signal","Lower","Upper","FStat","pval","R2","Emotion","Condition","Stimulus"
"72",142.089,-0.0814554048183875,-0.229265444610463,0.0663546349736881,NA,1,-6.87676069448528e-05,"Happy","Ekman","Visual"
"73",144.0967,-0.0909575666124751,-0.233464618863532,0.0515494856385823,-0.56847420477519,0.662186169005918,0.000190059706614454,"Happy","Ekman","Visual"
"74",146.1044,-0.106266306039973,-0.244278347744532,0.0317457356645859,-0.666549093047894,0.596275856328306,0.000261277418294958,"Happy","Ekman","Visual"
"75",148.1121,-0.126505870125472,-0.261469543478467,0.00845780322752288,-0.814068500686619,0.494591446965961,0.000389676048565213,"Happy","Ekman","Visual"
"76",150.1198,-0.150800505893562,-0.284620077285889,-0.0169809345012356,-1.00160437464145,0.395518059400549,0.000589776266513131,"Happy","Ekman","Visual"
"77",152.1275,-0.178274460368835,-0.31303079781051,-0.0435181229271596,-0.890537488896971,0.456765492025566,0.00046628660427428,"Happy","Ekman","Visual"
"78",154.1352,-0.20805198057588,-0.345677223975742,-0.0704267371760177,NA,1,-0.000115916554708662,"Happy","Ekman","Visual"
"79",156.1429,-0.239257313539289,-0.38124681309736,-0.0972678139812172,NA,1,-0.000409424552219262,"Happy","Ekman","Visual"
"80",158.1506,-0.271014706283651,-0.418235844674289,-0.123793567893014,NA,1,-0.000392386747230189,"Happy","Ekman","Visual"
"81",160.1583,-0.302448405833559,-0.455057614503018,-0.149839197164099,NA,1,-0.000469316419824173,"Happy","Ekman","Visual"
"82",162.166,-0.332682659213601,-0.490126778720294,-0.175238539706909,-0.865159409234698,0.469794693244045,0.000440100816219258,"Happy","Ekman","Visual"
"83",164.1737,-0.36084171344837,-0.521912548476196,-0.199770878420544,-1.49899527677028,0.194938249961457,0.00132001222921896,"Happy","Ekman","Visual"
"84",166.1814,-0.386049815562455,-0.548971484892343,-0.223128146232567,-1.77464201959948,0.125917125100235,0.00184913571424661,"Happy","Ekman","Visual"
"85",168.1891,-0.40748661541911,-0.570063851387635,-0.244909379450584,-1.80712346609502,0.12060365227322,0.00191731403437112,"Happy","Ekman","Visual"
"86",170.1968,-0.424975820881036,-0.585114279382441,-0.264837362379631,-2.14112022161326,0.0629307075401656,0.00268945076271254,"Happy","Ekman","Visual"
"87",172.2045,-0.438756661100902,-0.594842809944773,-0.28267051225703,-2.04258625758733,0.0766386703762461,0.00244820254724964,"Happy","Ekman","Visual"
"88",174.2122,-0.449075290586209,-0.600087035252569,-0.298063545919849,-1.90386541510089,0.102297749486469,0.00212764202780713,"Happy","Ekman","Visual"
"89",176.2199,-0.45617786384446,-0.601763232135128,-0.310592495553791,-1.81689124774013,0.119384822271959,0.00193805652924117,"Happy","Ekman","Visual"
"90",178.2276,-0.460310535383155,-0.600829722332332,-0.319791348433978,-1.78944041610823,0.123279347815148,0.00188004524444652,"Happy","Ekman","Visual"
"91",180.2353,-0.461719459709797,-0.598226035431045,-0.325212883988549,-1.78951983990454,0.123279347815148,0.00188021182488463,"Happy","Ekman","Visual"
"92",182.243,-0.460650791331886,-0.594780770248383,-0.32652081241539,-1.88362715441936,0.105237309145504,0.00208274210653936,"Happy","Ekman","Visual"
"93",184.2507,-0.457350684756925,-0.591102720423947,-0.323598649089903,-1.9565217208344,0.0915296265553449,0.0022466923276423,"Happy","Ekman","Visual"
"94",186.2584,-0.452065294492415,-0.587496585286167,-0.316634003698663,-1.75930537506116,0.128254277742752,0.00181737079863131,"Happy","Ekman","Visual"
"95",188.2661,-0.445040775045858,-0.583948065976773,-0.306133484114943,-1.53396324814194,0.185678102992187,0.00138222988232961,"Happy","Ekman","Visual"
"96",190.2738,-0.436523280924755,-0.580187235951683,-0.292859325897826,-1.45632050133213,0.207545488672651,0.0012460157446661,"Happy","Ekman","Visual"
"97",192.2815,-0.426758966636607,-0.575794339032613,-0.277723594240601,-1.51545222391196,0.190648738989322,0.00134911592322251,"Happy","Ekman","Visual"
"98",194.2892,-0.415993986688917,-0.570301121148954,-0.26168685222888,-1.12051879409931,0.33641683467615,0.000738021021475577,"Happy","Ekman","Visual"
"99",196.2969,-0.404474495589186,-0.563262908172533,-0.245686083005838,-1.14240544210853,0.326014386262319,0.000767111202853221,"Happy","Ekman","Visual"
"100",198.3046,-0.392446647844915,-0.554302331247013,-0.230590964442817,-1.15961450943015,0.318270207709994,0.000790378226051658,"Happy","Ekman","Visual"
"101",200.3123,-0.380156597963606,-0.543138398255771,-0.217174797671442,-1.48905872835975,0.19775900662789,0.00130259274291811,"Happy","Ekman","Visual"
"102",202.32,-0.367820683633773,-0.529695244793319,-0.205946122474227,-1.37369980336902,0.235412529293876,0.00110879928753271,"Happy","Ekman","Visual"
"103",204.3277,-0.355535975267978,-0.514359413077135,-0.196712537458822,-1.61697228401945,0.160437223339978,0.00153563781742427,"Happy","Ekman","Visual"
"104",206.3354,-0.343369726459796,-0.497722776921906,-0.189016675997686,-1.54968547520313,0.18090272523961,0.00141066900886033,"Happy","Ekman","Visual"
"105",208.3431,-0.331389190802802,-0.48047377875872,-0.182304602846884,-1.10653419622217,0.342645041128465,0.000719727458944441,"Happy","Ekman","Visual"
"106",210.3508,-0.319661621890569,-0.46336853283371,-0.175954710947427,-0.986504253358353,0.400871441352971,0.000572137554694097,"Happy","Ekman","Visual"
"107",212.3585,-0.308254273316672,-0.447187543348819,-0.169321003284526,-0.514419440354018,0.700056385709974,0.000155638926056412,"Happy","Ekman","Visual"
"108",214.3662,-0.297234398674687,-0.432664285810842,-0.161804511538532,NA,1,-3.56704960591259e-05,"Happy","Ekman","Visual"
"109",216.3739,-0.286669251558187,-0.420384445470259,-0.152954057646116,NA,1,-0.000216020939009853,"Happy","Ekman","Visual"
"110",218.3816,-0.276626085560748,-0.410680074111437,-0.142572097010059,NA,1,-0.000466314035859616,"Happy","Ekman","Visual"
"111",220.3893,-0.267172154275943,-0.403565267712591,-0.130779040839296,NA,1,-0.000171868273794784,"Happy","Ekman","Visual"
"112",222.397,-0.258374711297348,-0.398749644582988,-0.117999778011708,-0.201297913003904,0.943982852861527,2.38352258565833e-05,"Happy","Ekman","Visual"
"113",224.4047,-0.250301010218536,-0.395721583921252,-0.10488043651582,-0.882230343462583,0.460367900614489,0.000457631876549569,"Happy","Ekman","Visual"
"114",226.4124,-0.243018304633083,-0.393856844418892,-0.0921797648472737,-1.18152754403488,0.3108917411323,0.00082050700206926,"Happy","Ekman","Visual"
"115",228.4201,-0.236593848134563,-0.392510993789115,-0.0806767024800112,-0.998173412637102,0.395948498647804,0.000585745032081308,"Happy","Ekman","Visual"
"116",230.4278,-0.231094894316551,-0.391080626281877,-0.0711091623512241,-1.27189987892283,0.275263689343188,0.000950700779703162,"Happy","Ekman","Visual"
"117",232.4355,-0.22658869677262,-0.389040180086243,-0.0641372134589978,-1.22923489091054,0.291881913917562,0.000888045038014207,"Happy","Ekman","Visual"
"118",234.4432,-0.223142576955472,-0.385973783647795,-0.060311370263148,-1.0425016221107,0.374844114107668,0.000638891340494552,"Happy","Ekman","Visual"
"119",236.4509,-0.220827927865302,-0.381847192437388,-0.0598086632932149,-0.589272789459801,0.650905581252065,0.00020421853356456,"Happy","Ekman","Visual"
"120",238.4586,-0.219722453400928,-0.377150350768441,-0.0622945560334152,-0.451212508911912,0.740453122232767,0.000119746087509309,"Happy","Ekman","Visual"
"121",240.4663,-0.219904400334169,-0.372521537351963,-0.067287263316374,-0.433128197647403,0.752473504700892,0.000110340785683505,"Happy","Ekman","Visual"
"122",242.474,-0.221452015436841,-0.368686373407473,-0.0742176574662089,NA,1,-4.10870716680556e-05,"Happy","Ekman","Visual"
"123",244.4817,-0.224443545480762,-0.366425940934139,-0.0824611500273848,-0.520750631783516,0.697635011563819,0.000159492922951587,"Happy","Ekman","Visual"
"124",246.4894,-0.22895723723775,-0.36652526791885,-0.0913892065566501,-0.821222990968706,0.491674434249496,0.000396552801665062,"Happy","Ekman","Visual"
"125",248.4971,-0.235071337479622,-0.369691185939399,-0.100451489019845,-0.927101470148555,0.434920985184152,0.000505342814789977,"Happy","Ekman","Visual"
"126",250.5048,-0.242864092978196,-0.376445756564107,-0.109282429392284,-1.04277837530842,0.374844114107668,0.000639230381982214,"Happy","Ekman","Visual"
"127",252.5125,-0.252413750505288,-0.387028849112578,-0.117798651897999,-1.17752999593215,0.31113745371697,0.000814968749696776,"Happy","Ekman","Visual"
"128",254.5202,-0.263798556832718,-0.401357724673292,-0.126239388992143,-0.984603638154147,0.400871441352971,0.000569936354530842,"Happy","Ekman","Visual"
"129",256.5279,-0.277096758732302,-0.419067291670535,-0.135126225794068,NA,1,-5.60206683613007e-05,"Happy","Ekman","Visual"
"130",258.5356,-0.292386602975857,-0.439607457281104,-0.145165748670611,NA,1,-7.52942511967891e-05,"Happy","Ekman","Visual"
"131",260.5433,-0.309746336335202,-0.462349725879903,-0.157142946790502,NA,1,-0.000235586385480158,"Happy","Ekman","Visual"
"132",262.551,-0.329254205582154,-0.486669406324859,-0.171839004839448,-0.361612505916253,0.809077353536625,7.69138511191869e-05,"Happy","Ekman","Visual"
"133",264.5587,-0.35098845748853,-0.511997180484425,-0.189979734492635,-0.848312201824313,0.477245794544249,0.000423134758692822,"Happy","Ekman","Visual"
"134",266.5664,-0.375027338826148,-0.537851006120434,-0.212203671531862,-1.52164503790499,0.189281812355185,0.00136014960356656,"Happy","Ekman","Visual"
"135",268.5741,-0.401425572194553,-0.563873018836531,-0.238978125552575,-1.56488894436995,0.176399579239808,0.00143844402067428,"Happy","Ekman","Visual"
"136",270.5818,-0.429964411690622,-0.589949580051753,-0.26997924332949,-1.49954267939816,0.194938249961457,0.0013209752147969,"Happy","Ekman","Visual"
"137",272.5895,-0.460248680119188,-0.616168084607142,-0.304329275631235,-1.3685309233931,0.236556687522981,0.00110047989701056,"Happy","Ekman","Visual"
"138",274.5972,-0.491880259763551,-0.642722602025006,-0.341037917502097,-1.47439556999886,0.202433690690919,0.00127709769872808,"Happy","Ekman","Visual"
"139",276.6049,-0.524461032907011,-0.66988507656221,-0.379036989251811,-1.28404576505297,0.271446038967859,0.000968927050282731,"Happy","Ekman","Visual"
"140",278.6126,-0.557592881832866,-0.697968602899654,-0.417217160766078,-1.21576813986595,0.297342991380585,0.000868710667927597,"Happy","Ekman","Visual"
"141",280.6203,-0.590877688824416,-0.727266364603411,-0.454489013045421,-1.31752145142148,0.257001226981417,0.00102005417698903,"Happy","Ekman","Visual"
