"","Condition","Emotion","Interval","FP1","AF7","AF3","F1","F3","F5","F7","FT7","FC5","FC3","FC1","C1","C3","C5","T7","TP7","CP5","CP3","CP1","P1","P3","P5","P7","P9","PO7","PO3","O1","Iz","Oz","POz","Pz","CPz","FPz","FP2","AF8","AF4","AFz","Fz","F2","F4","F6","F8","FT8","FC6","FC4","FC2","FCz","Cz","C2","C4","C6","T8","TP8","CP6","CP4","CP2","P2","P4","P6","P8","P10","PO8","PO4","O2"
"11","Ekman","Surprise","400-500",-3.86928763329179,-4.32286363817732,-1.27218797175554,-0.840028685840181,-0.664175147077231,-0.435224755211149,-3.23952543630965,-3.83042098918509,0.630461768914327,-0.474062447636146,-0.317917065320104,0.648137303520677,0.565346408952782,0.164865495511563,-1.73498545543585,-0.731070251476472,1.68295872876391,0.801409558780157,1.08302509755232,1.34848421809944,1.26868208205498,0.179057881089091,1.85951210974456,0.237874422442244,0.624238279376499,1.74080730454632,0.937408541549252,1.57377378172893,1.26856245293675,0.519409357809506,1.88463538586421,0.799935741033292,-1.43797523951107,-1.19963775440044,-2.77331479823973,-0.802295082704063,-1.03029499423928,-0.0269768437096964,0.335239981785064,1.72568829793958,0.320499405221193,-0.827513062871708,-2.0544152453148,1.24352443585392,0.487714919379009,-0.250008400774103,-0.830768832721124,-0.642538731373572,0.604021308646309,1.1938813225539,1.2461951960077,-0.141165984139366,0.334702471712955,0.735295921672556,0.933097097887777,1.22526923189423,1.58814903785289,1.38497561683156,0.0553257921303898,0.278832543223648,1.05602534201169,0.59312735626071,1.26495466618375,1.52287213161388
"12","Ekman","Surprise","500-600",-5.65278836298411,-4.6523269525268,-1.77662915169849,-1.14966966871832,-1.0338474827564,-0.448059016897081,-4.67425380844646,-4.13482289703316,0.627033303411131,-0.638252534911961,-0.346909495021337,0.679721551472732,0.890018289426842,0.71747796430732,-0.799448374225036,-0.656210178970917,1.72412956570484,0.571238099472405,1.23253797525108,1.7787991982732,1.15271843572034,0.21555364806867,2.15292944390871,-0.0184447874431749,0.930138610402236,1.72464547372459,1.39139590390164,2.14109788694239,1.45017509615385,1.16648561554269,1.84131309544684,0.750716106690245,-3.22724141424915,-3.27016338367258,-4.91647048780488,-1.88711079437476,-2.13714388106416,-0.594397470318,-0.307795300909308,1.65736029315535,-0.423107418496341,-2.87480456566098,-2.04269964931709,0.449303186135749,0.616100333827893,-0.385623519382627,-1.32902205100956,-0.755782835777467,0.356495912005176,1.19895099003996,1.42854855737508,-0.481791412451617,-0.239056111729082,0.603334342175539,0.510266937909075,1.08544154162989,1.30478420494018,0.861630138474913,-0.0739324723247232,-0.0467318117887738,0.847444945682195,1.0322510145981,1.59472425820996,1.87480247790404
"13","Ekman","Sad","0-100",-0.201411120714491,-0.0805023400936038,-0.0401293266747029,-0.205221264268915,-0.259165255808564,-0.0562883645075626,-0.0744590867025276,-0.0435740831868776,-0.158951763347763,-0.113984196742071,-0.146419605987612,-0.126659077611427,-0.180110299689976,-0.200526643030093,-0.0864358311189843,-0.105498151434487,-0.120865711068768,-0.172163895610093,-0.073583479784057,-0.103403952110439,-0.0484954320987654,-0.203545037011132,-0.419669149868536,-0.169531088142406,-0.126292354501932,-0.0804034950632988,-0.111135193019566,-0.0367512279177527,0.0398820665152309,-0.138240537444934,0.0922922995235635,-0.0431255950327699,-0.109694073882569,-0.011108352098851,0.123406550407774,-0.161475946023543,-0.117706779026217,-0.18454766540317,-0.149876132254176,-0.173664692750558,-0.173061107272413,-0.0679336984017477,-0.272321399393091,-0.231694382673153,-0.414259741602067,-0.187541978315069,-0.298603121410521,-0.12469407183908,-0.154277866620314,-0.2628851532897,-0.215828801220074,-0.275033779427848,-0.265561038175851,-0.128155504798023,-0.125088551428902,0.0263701870187019,0.012430422300426,0.0194955868707956,-0.190471517605836,-0.0845901378424158,-0.121930572808834,-0.116351841861005,0.0342525076076779,-0.013442284168431
"14","Ekman","Sad","100-200",-1.2233372047938,-0.433021116343658,-0.779718887526995,-1.02743894867789,-1.11025744798971,-0.906263937231697,-0.802386356282581,-1.49992976385601,-1.02481879649,-0.972307534764648,-0.732637150083348,-0.496069597859855,-0.725042464768479,-0.829543292753623,-0.415709570219361,0.0130683638583639,-0.426281054403995,-0.475038149189063,0.103815254773407,0.47548986861584,0.505252260034904,-0.0602720599516138,-0.0762919925174994,-0.720712845344035,-0.160108610129564,0.952885705045278,-0.00888149571122232,-0.477612444134889,0.245909901873327,0.720079176351392,0.7236066948373,-0.114270643021915,-1.2942802661015,-0.838044277019441,-0.411022411105115,-0.736733012427796,-0.832642804158636,-0.693226628385824,-0.682976348295059,-0.710775821638479,-0.801893229166667,-0.388520034145767,-0.854233673779561,-0.596274408395837,-1.24622453687723,-0.925323729993041,-1.05269981266932,-0.490221878955241,-0.417788252697529,-0.832023073142527,-0.637811114000116,-0.866654746945899,-0.945601884288747,-0.213210038598917,0.0416919117220579,0.157119660869565,1.01042182983021,0.694763805792972,-0.197247680129427,-0.52931909759279,-1.43641585521359,-0.0393913536913537,0.924663480260407,-0.346422028829475
"15","Ekman","Sad","200-300",-3.83254080480589,-2.04215505766686,-3.36106513473931,-3.44484303753676,-3.56244919962335,-2.56665572539318,-2.79340016779547,-2.65866790054908,-2.59504453143326,-3.06517256639757,-2.63632321717522,-2.22563612022802,-2.13642762438884,-2.35571865763547,-0.617124736006836,0.315965803840361,-0.698378298975076,-1.29497832658332,-0.87934395433316,0.281412620817844,0.639845120943953,0.496316343012704,1.93406568335505,1.06560431693018,1.73559583107742,1.041436944865,1.07167554432816,0.795730709547501,0.831883139713566,0.773792707004435,0.120383148372926,-1.48912860874108,-3.28086907175329,-2.4448660264618,-1.3211071579602,-2.71216588276588,-3.24091808971656,-3.10278316617672,-3.03886984992785,-2.721210498948,-2.15735590572512,-1.32283862264496,-0.494010700581755,-2.26181931710495,-2.59235678776291,-3.01242685974372,-3.13697625748158,-2.12902775286067,-2.28430057762997,-2.29248569556099,-1.90681120784723,-1.03454889187575,-1.01210780173705,-0.985141430570129,-1.14593142832137,-1.40622553599442,0.125335219702793,0.251557220914086,-0.0603188865147198,0.160138102564103,-0.0574152580492424,0.702024310843516,1.0079967675841,0.78438234434285
"16","Ekman","Sad","300-400",-3.86620616731518,-1.30393908548708,-3.18763619482496,-3.1687659550694,-3.27765675155018,-1.93512435347396,-1.94321985085898,-0.791530146442165,-2.20281256569235,-3.0498919625947,-2.55227477176966,-2.19860061868247,-2.10384566952065,-2.14462072672353,-0.127534097457096,0.0949955628331086,-0.639321157932011,-1.38100774509804,-0.986091170652237,0.416665625197248,0.511270424451297,-0.135164112411607,1.21743072025846,0.170115447743181,0.790685059360731,1.07481044083527,0.814007104573969,-0.47539773054755,0.262549561068702,1.07783109004152,0.118457714219277,-1.52547306591931,-3.43163374595315,-2.07732388653575,-1.64009162379633,-2.61004101830323,-3.08647316531653,-2.76960043324029,-2.6730373058803,-1.921269863519,-2.44671701642336,-2.30452030239635,-0.821895272467161,-2.70500681654027,-2.59880743791995,-3.12514744379879,-3.14432258420441,-2.35201257517927,-2.32032516839454,-2.54005516543471,-2.70135624412318,-0.747506568036185,-1.55539022010853,-1.0659256880463,-1.30097938271605,-1.21282443899018,0.798078509373571,0.764690884514914,0.295169326946252,0.145137475792786,-0.907182271122474,0.422883487352645,1.08355037878788,0.989438004788005
"17","Ekman","Sad","400-500",-4.02771883894362,-1.35929409482759,-3.42211462037557,-3.68490876434192,-3.69280628527132,-1.71724809181416,-1.44899083040479,-0.39805150462963,-2.3313611842886,-3.3296102263227,-3.25886473938965,-2.81487613009276,-2.60667890772128,-2.23327080523015,-1.2407490952288,-0.974540219895977,-1.35631905571463,-1.34789006427585,-1.46092597917406,0.296647746808242,0.42567425382263,-0.187270082092753,0.842507082608976,-0.768952176560122,0.346251841910404,1.28232202427822,0.72725560453015,-0.963556441588221,-0.168892776802549,0.816085148514851,-0.0314527846027846,-2.08055054001416,-3.11888097468931,-2.76829830623306,-3.26101254329004,-3.01570461840121,-3.60205522001206,-3.6673660964368,-3.347310552496,-2.01124593488134,-2.18329951017097,-3.28035630595562,-1.97129276127832,-2.77239335923383,-3.25123712836033,-3.93309942261905,-4.10308644067797,-3.05712228461134,-2.84526613836255,-2.35579211043603,-2.80324891596488,-1.20660586013173,-1.77127657078939,-1.02820561531449,-1.63686904677534,-1.63967563875612,0.2868851973466,0.584122337573263,0.159913936073059,0.102574979829951,-1.27538527153558,0.295618860682986,1.06620238272524,0.72544859437751
"18","Ekman","Sad","500-600",-4.06150455116829,-0.340787015183699,-3.05277698922638,-3.58499587203302,-2.96263326358506,-1.48559557784507,0.344450473306884,1.01282793718627,-1.40255531079542,-3.19766763115862,-2.78635176875594,-2.83531053886926,-2.08114485150276,-1.511,-0.772034782897799,-0.772695201217898,-1.09392274000975,-1.80950412460947,-1.74754119810202,0.0358649892186707,-0.0573866709495839,-0.666758957415565,0.547908953814084,-0.126384766087336,0.539177877484888,1.07655611893894,0.415893910197023,-1.30905859128429,-0.867273068411118,0.542459072356215,-0.727067084795322,-2.69664175960347,-3.35310035223547,-4.41782749219487,-3.94083956378392,-3.12611964540386,-3.80454569072421,-4.23976351635164,-4.07779842269401,-2.04509124087591,-2.55790454574659,-4.66303483015515,-2.46964713494155,-3.7126567452947,-3.3307623734158,-4.19027405476661,-4.36535089602555,-3.23483693630461,-3.2634443549339,-2.47927418528448,-3.30675545826563,-1.90347856586885,-2.71614897187197,-1.68092570899375,-2.53892030641162,-2.35349128164277,-0.180998071018556,-0.0488639068365024,-1.21620060281725,-1.28580174948639,-1.92775455545083,-0.279957630597015,0.422731925100588,0.209155892027864
"19","Ekman","Anger","0-100",0.0893902079722704,-0.078344062445185,-0.0832073128665057,-0.112171180495659,-0.10206562445567,-0.0397718925328243,0.363267333799452,-0.0165757979510866,-0.0269382630330382,-0.0749477691421992,-0.100616223908918,-0.00371010240478655,-0.10478002186547,-0.181606340265742,-0.166792812646921,-0.0740288038305972,-0.20006477960242,0.131619191396365,0.0893556333967595,0.0122033484162896,-0.0885354711211125,-0.118737777777778,-0.248669840150447,-0.259745902585411,0.106365586258834,0.168509074573226,0.0416606690244621,-0.00229126030419134,0.0670253009945908,-0.0453663092917479,0.16565780233696,0.0954722413991485,0.000179677550075257,-0.00665326553082986,0.0842705569134078,-0.08549830430534,-0.106303971545418,-0.0994404597502733,-0.0193607085346216,-0.025316713648109,-0.0581346075699524,-0.0562770474200476,0.0134758135444151,0.0250609876114392,0.0340260164010164,0.0202186919684308,-0.0831460956816744,-0.0335713052486188,0.0300823911404882,0.0735588591184097,0.0506746162280702,-0.0325234334089719,-0.0346170583491734,0.0577065762184583,0.12150150332466,0.196399391304348,-0.161167648836506,0.214761759581882,0.199340554018217,0.141669409245571,0.0510131404147173,0.204476391060159,0.112600295373457,0.160255928333041
"20","Ekman","Anger","100-200",1.27021397109002,0.200539705697791,0.207513530027933,0.00464555844907405,0.424855286189393,0.451450017491691,0.900662708561686,-0.0163328120208525,0.260917017851917,-0.321840914382166,-0.290524401473297,-0.101104601968572,-0.0615261163929703,-0.092020412311266,-0.381186540643851,-0.208612390350877,-0.143097449750203,0.106504779024904,-0.167070713664056,-0.249238909146156,-0.311816530149878,-0.000834817453250232,0.444994315432995,-0.507729790900064,0.00628015678015677,0.740337644477409,-0.121136010362694,-0.0312703110492108,-0.334543388799427,0.0416376278485555,-0.124765420910294,-0.0217595205123767,0.760596692808074,0.340271013691901,0.500383444588664,0.206219172910495,0.0586916053062179,-0.219302025462963,0.196319596433328,-0.060524059139785,0.229279458125149,0.348832209874294,0.213881126109692,-0.00692647230490866,-0.3617978175648,-0.146390535122887,-0.311109609739251,-0.138975775361068,-0.0418180524083435,-0.129848808699665,-0.507733551483421,0.0262760191846523,-0.0342813227420857,-0.57211853871005,0.0349236837517434,0.144004282810685,-0.39544253888579,0.151932252922423,-0.15418365497076,0.110240657698057,0.0705853484025466,0.225472473604827,-0.0292324067453224,-0.335797533952823
"21","Ekman","Anger","200-300",2.31025440044004,0.924036125473975,1.10462718911613,0.684085439750692,1.25558897978541,1.5195991123382,1.14088305859051,0.419350446853014,0.387895320855615,-0.275831495854648,0.186396184599339,0.23895603289625,0.385393875137038,-0.300416475400188,-0.298411472825079,-0.553970332962688,-0.120975113319386,0.0734609658359658,0.332755743125653,-0.26702979124825,-0.58158191495584,-0.350776844532279,-1.06670308327253e-05,-1.24967008003766,-0.281703606135113,0.352006097560976,-0.559809395732473,-0.2168637186223,-0.496108847217214,0.12811537882891,0.16235684955443,0.244726509095122,2.0117518767348,2.18926853612167,2.83584318137351,1.34892188135495,0.999538472731506,0.539786075036075,0.960501030598618,0.691866326346223,2.11043201674554,1.57381410740112,1.83022018004501,1.25297953453453,1.07444829919962,0.67867916520826,0.435672382358048,0.366805871702018,0.45534092634776,0.486617750159337,0.57276869365388,0.840927117461473,-0.297776640304628,-0.239047031003678,0.449178201547681,0.674366875580316,-0.467193913231836,0.1665542900195,-0.364686951852515,-0.575315575269801,-0.59007037561177,-0.236313385207204,-0.0157082433081263,-0.505531531123589
"22","Ekman","Anger","300-400",3.99441310656678,1.8235826873385,2.59490792624521,1.60952404209547,1.83387855414398,2.6495828185562,1.9307913619125,1.78675443037975,1.3293701341478,0.288624229918057,0.850159304703476,0.506494794385477,0.683904524517521,0.220378573573574,0.248345941310976,-0.422825505482665,0.0641374176082862,0.432323844519214,1.0566335059388,0.258075974913065,-0.287130184885047,-0.759894646576014,-0.644399594416148,-1.91186510063118,-0.314281968967362,0.482507407407407,-1.04267603693612,-1.1850575725218,-0.973235753390569,0.127874537037037,0.549452410456128,0.648752072387624,3.75726477287518,3.20850903853794,4.33467245346162,2.54335240037838,2.36704785478548,1.63486633391204,2.30654161519911,1.94024883269662,3.17319182478552,2.80725511580471,3.2670625568108,1.91946418088424,1.45484871522867,1.34148429655575,1.04602106243091,0.701193181160678,0.804103114329448,0.710685534864834,0.449160635573028,1.35283729632437,-0.467526049160671,-0.295388513315774,0.473120975752264,1.245931891166,0.193277326788748,0.459012057442197,-0.478390318406163,-0.163929487179487,-1.31915596785843,-0.759166326832151,0.00598698151827101,-0.466680748778829
"23","Ekman","Anger","400-500",2.35983623172353,2.71251390990082,3.00130903354878,1.98171477937267,2.54691834831529,3.64241961092613,3.14755666666667,2.58277201666667,2.36823182664025,0.762447228791462,0.965004957879958,0.589330229184798,0.871311522922888,0.816515925192123,0.596771048768033,0.129777280684692,0.497737152223994,0.567033475026568,0.911236138060799,0.17249179081316,-0.128712552742616,-0.386544206757253,-0.173715902606049,-2.1610390166487,-0.164362148558494,0.135008797887234,-1.18113213762811,-1.60565223061702,-1.19929486452426,-0.266294213906385,0.595527526995928,0.572102378444796,4.65416862988221,2.35218172043011,6.42242731338558,3.46060686804929,3.06043946456316,2.14160654137529,2.80701593660969,3.04492273584906,4.78972541537867,4.34905166459456,4.07660056224107,3.12922114214433,1.89662417572625,1.45638739535432,0.962493921327956,0.527692539737789,1.05637398409894,1.37604508412198,1.21296069153776,2.25892113922433,-0.223765554316168,-0.231437522030314,0.347570976809557,1.10852321397227,-0.109076268252769,0.220252428519062,-0.721216918227557,-0.38206240608565,-1.5513417485444,-1.35011444824688,-0.22959391701195,-0.652463807053301
